"dist_deepest","dists_deepest","dist_viscenter","dist_between","inlake_slope","inlake_slopes","inlake_slope_mean","inlake_slope_median","maxdepth","meandepth","llid","state","source"
301.679341264329,225.569616163819,328.795437949933,111.174854619242,0.0414144977225225,0.0553882149741745,0.0361935428980132,0.0499698585491742,12.4938983917236,4.04457539811622,"101127","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
372.60955552767,281.392962442972,398.115467270207,632.900398670778,0.0351652319817311,0.0465644248704184,0.0399541175645847,0.0346516845950432,13.1029014587402,5.32688319529408,"101148","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
211.575692866577,156.664266231712,360.19918426581,188.938299945115,0.0846173349364384,0.114276035616323,0.0765401182552704,0.0179059407331574,17.9029712677002,3.92220064255279,"101152","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
242.284288902408,195.164435896165,297.667719626176,117.400110781759,0.0465424071749293,0.0577794513349944,0.0517542386341845,0.0086298732096738,11.2764940261841,3.47356630551072,"101162","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
188.694443849443,166.196293743347,204.708019544774,19.0935813900134,0.110793644313692,0.125791885155454,0.118406284698805,0.133484101947609,20.9061450958252,6.5668265510092,"101167","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
310.487967276546,197.197387982016,349.746889139722,129.446531588118,0.02944897934058,0.0463675195061893,0.0324096317151646,0.0231143749930255,9.14355373382568,4.49650121630385,"1013","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
194.31414344868,144.386189213327,196.331037693345,24.1982621478049,0.0470555234505644,0.063327066000172,0.0419869527669363,0.0215669551362452,9.14355373382568,5.25267325088494,"101472","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
142.220596529755,101.952719263213,176.274827063177,38.8313251640187,0.107152242902898,0.149473756220351,0.0704077761365814,0.0574840574876339,15.2392559051514,4.96691205858819,"101477","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
270.704798134197,205.264119960735,411.021450562261,901.817563098335,0.0650328124502909,0.0857660577495115,0.0522158995792362,0.0351047645767237,17.6046943664551,4.08287184010818,"1015","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
217.570892087384,169.089492069247,287.772437435936,797.120684008811,0.0297844873540142,0.0383243062870189,0.0255940617019957,0.00540590350148979,6.48023748397827,3.70888775403777,"101817","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
201.006917906107,177.749842750247,210.241260691571,11.2897216187143,0.028808771781546,0.0325781577911463,0.0182941110175982,0.00995653750366301,5.79076242446899,3.72515388585186,"102","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
321.151164864453,255.950944260918,562.328799184783,685.336150060019,0.0225467107582026,0.0282901961732058,0.0569590349040352,0.0605141980129676,7.24090242385864,3.64475725714878,"1020","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
72.762536107144,58.6823834815731,112.979035107188,514.864360606368,0.13165988886356,0.16325014167677,0.112611479868041,0.126929149797183,9.57990741729736,1.57698143109991,"102122","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
345.614615964689,314.244603466275,346.11852679577,3.31184187812414,0.0326164870387904,0.0358724844203685,0.0326846830261753,0.0359042029152189,11.2727346420288,4.02552488857937,"102125","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
199.115170280903,108.395788060241,225.417314657672,157.839228521038,0.0107148832740261,0.0196824604149933,0.0160095667843869,0.00700686726415486,2.13349580764771,1.57453245261418,"102136","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
128.634735650674,108.339608047093,174.574864406777,183.54003397948,0.0520889960334894,0.0618467645938352,0.0549229302116947,0.0354844975895529,6.7004542350769,3.32712308287756,"1022","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
255.255648457905,188.279907296256,283.489974877273,370.648690855478,0.0065670900006486,0.00890316359652422,0.00702167526992273,0.00285678454536154,1.67628681659698,1.19955039287579,"102222","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
356.160020796405,284.196596524371,391.925996428708,45.0170012578158,0.026431538944129,0.0331244553071722,0.026825128545249,0.0133848384511205,9.41385746002197,3.79495643021452,"102496","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
175.556255495851,158.967051976937,208.069762750805,110.487229500938,0.0641999582274956,0.0708996243513679,0.0570972355378284,0.0454165654376735,11.2707042694092,4.38355941079659,"102499","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
295.818464221748,208.845194119094,326.697206613387,863.069677311652,0.0772277813400435,0.109389175880375,0.110276892371967,0.0921517569577037,22.8454036712646,3.93170026908326,"102507","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
117.881188741665,92.5500329859648,157.732218069614,59.5237227366431,0.0516296213297012,0.065760766801133,0.0473246991578758,0.0124961053574591,6.0861611366272,2.41798379893866,"102510","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
362.722785055667,175.42836775274,402.279679914666,222.982856271815,0.0168054031875261,0.0347475310079526,0.0292929272017257,0.0295260508820634,6.09570264816284,4.04822263305658,"102779","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
307.099846017424,208.081836922535,315.67841199316,131.895972772795,0.0346564271347131,0.0511480655591611,0.0341803544013935,0.0129245377264498,10.6429834365845,5.28397067244667,"1029","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
255.748446813014,200.882205996736,382.205745817337,142.543101903688,0.0569676365837023,0.0725270040848061,0.0632656035473507,0.0582536034939553,14.5693845748901,5.67355138812871,"103130","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
200.818119280862,169.492966358775,238.9044829806,143.404360557107,0.0857823217231617,0.101636338581311,0.0758136365094951,0.0916091389154337,17.2266445159912,3.9772637941746,"103160","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
348.940371438674,302.803020707194,382.301329217273,312.231919615247,0.107418432880415,0.123785515022644,0.118204840565292,0.121620451058359,37.4826278686523,10.1145756599585,"103181","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
251.40914589946,227.257954592602,257.878309557804,39.3895788856073,0.0185767405391126,0.0205509306853817,0.0140359939410987,0.00250678659575083,4.67036247253418,1.27883263571663,"103186","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
254.711974766509,199.085985583761,255.528414463695,1.48306822668052,0.0119658737162842,0.0153092208632592,0.00682684841758584,0.00189318050547432,3.04785132408142,1.26636071220484,"103461","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
1011.00241927673,762.513695247252,1554.57270359022,973.932038418801,0.0105513887125089,0.0139898857968927,0.0154014688082356,0.0058642686370167,10.6674795150757,4.8858173719802,"103522","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
136.75330415278,109.991763560206,153.438204779608,48.0192263368727,0.0423431591441838,0.0526454593853708,0.0320161590630695,0.0101948423425584,5.79056692123413,2.89093171101212,"103523","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
254.309702055959,130.868879838112,254.448137595695,30.5489647438164,0.0299258446032164,0.0581531119868311,0.0227506939572537,0.00491415920638711,7.61043262481689,2.99875355124865,"104174","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
193.465504517873,174.4020378341,200.737578141933,22.7181321480939,0.0708929021313389,0.0786420345077754,0.0731333449091944,0.0701271439587484,13.7153310775757,5.09081205152318,"104195","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
235.177476181927,207.794655795129,236.772522433861,3.89911998388129,0.0647989601409051,0.0733380550468834,0.0599007187662693,0.0449853914911136,15.2392559051514,7.85770784309266,"104200","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
402.630653193855,309.352674209196,503.345585245738,168.392949803547,0.00714612861724372,0.00930087460961284,0.00655564926324251,0.00269606337633253,2.87725043296814,1.61750747558144,"104215","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
172.823529388861,123.38795832228,267.564778447962,99.159957100146,0.0861312390461725,0.120639849503915,0.0790054297419337,0.103286570064512,14.8855047225952,6.52850270962181,"104280","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
226.45024583271,187.03467764017,285.694140452019,108.610307181974,0.0707761013452207,0.0856914116190818,0.0502090053422233,0.0629317992730217,16.0272655487061,4.06567594933625,"104301","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
364.956754243462,321.142502425715,410.203712597818,272.576174864413,0.0811721458687487,0.0922466589363639,0.0809782636646834,0.0647478364919807,29.6243228912354,10.5417563672854,"1045","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
206.233247137655,159.668511608267,248.818258654646,229.132801973511,0.12234820393881,0.15802907615038,0.110896099021612,0.0842315298072634,25.2322673797607,10.1144233134395,"104511","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
232.099331448529,208.425640362501,233.307402497557,18.9013421303398,0.0498834121422237,0.0555493392676872,0.0506648109314484,0.0283128285811278,11.5779066085815,6.6531705081557,"104528","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
203.841677141462,169.011196609775,293.542679508822,464.729889648956,0.0761988819668318,0.091902242028887,0.0634540461128244,0.071785515995139,15.5325078964233,5.99240593742385,"1048","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
153.21703697343,129.373246873896,180.367678279585,148.432140854473,0.0565909905270068,0.06702084161489,0.0563055322619469,0.0487542475080503,8.67070388793945,3.27637342060318,"104885","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
270.389761745596,239.128808586991,270.882969745862,3.81251970560093,0.0748742537354883,0.0846624534619929,0.0700047062600244,0.0538607775315509,20.245231628418,10.1054789095285,"105","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
433.158095212019,305.925127543073,551.790575196574,831.992239236351,0.0562907881952815,0.0797018891140885,0.0727112189969069,0.0807711138686726,24.3828105926514,11.5420048118834,"105220","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
178.434367146085,135.429220503185,180.723059747499,15.8021455616774,0.00768430609343438,0.0101244346651654,0.0072120354923611,0.00782680526529869,1.37114429473877,0.624436055235498,"105236","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
340.224423001595,290.758097291312,443.01592231393,314.118868635835,0.0627084876562532,0.0733770073091921,0.0564781850251375,0.0492507676725358,21.3349590301514,8.589745451682,"105245","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
216.897895049381,182.5554317544,234.439863709335,626.903034834462,0.0840029112422539,0.0998056012432274,0.0863730625309121,0.101191925134916,18.2200546264648,5.69461787998818,"105263","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
147.467465642136,130.957800176049,155.896961269341,22.4176232691229,0.083827841584759,0.0943958995350915,0.0721217400423427,0.0770446574730337,12.3618793487549,4.12169451835426,"105285","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
364.247522230966,314.62121819046,433.06254557545,148.542628793737,0.0225802107159792,0.0261418662480976,0.0207382553570265,0.0135243435549945,8.22478580474854,3.21354747102424,"1053","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
149.163744791352,120.558945961818,172.408817748157,65.3624372493024,0.0510823053097379,0.0632025097083122,0.0445710192403618,0.043954900031446,7.61962795257568,3.76113336576464,"105366","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
187.137673086266,149.56097258634,219.173705313481,428.262301952189,0.0406937697056632,0.0509179449701019,0.0311748419805041,0.0111196183374939,7.61533737182617,4.06963664624746,"1055","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
138.24513530639,114.073407503311,162.027227267523,203.675176409815,0.0355131873794966,0.0430382987752617,0.020559619951558,0.0218395591519869,4.9095253944397,1.1319001936032,"105556","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
39.8818303857171,15.7713719299187,201.479351856474,379.763049293655,0.0154546510111718,0.0390809228922407,0.000260016505161507,1.73472347597681e-18,0.616359770298004,0.0157470985580832,"105580","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
125.718074025992,62.0581266655649,139.856755368028,26.5650378748791,0.0654002877344574,0.132488662750497,0.0501299608281176,0.015397241514058,8.22199821472168,3.27883198726805,"105596","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
258.602283588376,184.892589831667,418.020034149153,498.46179741104,0.024750132149217,0.0346170752366485,0.0152046210530235,0.000311865382782041,6.40044069290161,3.66137232128894,"105605","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
266.021844423316,161.735785980388,340.507699100962,146.307953707875,0.0171857197547952,0.0282669468553311,0.0164816257333491,0.000793693304698065,4.57177686691284,1.91010196287735,"105615","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
708.022178968061,332.310217723697,833.813430672282,317.717898549844,0.0124682707082576,0.0265649737022658,0.0118111106828562,0.0099073104150411,8.82781219482422,3.42030694899076,"106","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
257.686672582456,207.085186837996,479.130645076075,920.915615376937,0.0473109655774869,0.0588714503556602,0.0446219416984829,0.0153676315878264,12.1914052963257,4.28602491610749,"1060","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
445.218341564828,315.863832960565,636.727288311063,672.843589685729,0.0720635172419494,0.101575414105086,0.0525675828650427,0,32.0839996337891,5.14817840649382,"1061","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
99.3561171322123,79.045065676925,134.893406125295,401.636758479965,0.0490816495177753,0.0616934412890728,0.0477829639480676,0.0591731856785273,4.87656211853027,1.60733178469591,"106260","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
305.738069263965,253.142238655665,441.247177512566,846.476586594055,0.0139562948269176,0.0168560199875003,0.00973057984465909,0.00396493180371498,4.26697063446045,2.59943469601019,"106329","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
594.414845679341,295.771207438112,595.416564196174,1.78421523260056,0.00569142275291214,0.0114381186954313,0.00466228068007194,0.00166577397467305,3.38306617736816,2.21600659651969,"1064","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
295.873396594213,248.436753988524,335.717029072663,117.550401268751,0.0389852859686649,0.046429156682986,0.0372372228147813,0.0405749790065857,11.5347089767456,2.39078433345491,"1065","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
459.498799748716,338.615791634455,665.522677795017,1230.25355575526,0.0119306276160508,0.0161897619817516,0.0101105102321546,0.00673908414496776,5.48210906982422,2.47438552286525,"106589","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
342.465964961821,265.632335823989,495.353794739537,938.033760643835,0.0391256160531983,0.0504426233154939,0.0264721630084833,0.0338459372568821,13.3991918563843,3.95941302803934,"1067","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
248.193552364731,196.818940186978,369.451716828921,158.278193661718,0.067523862997576,0.0851492616047867,0.055351827528447,0.0493409446138493,16.7589874267578,6.21734750593865,"10674","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
189.634740611081,151.769919527456,287.410284636462,313.685649573263,0.0642888811250512,0.0803282055777871,0.0622183185927431,0.037119860666572,12.1914052963257,4.87591089791619,"106946","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
375.462949188294,246.36786063769,827.836180442833,1596.97655733572,0.0074215438969087,0.0113103825793316,0.0100952329870149,0.0031391783921797,2.78651475906372,2.2424635724137,"1070","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
431.379269167677,381.204073399372,570.250975609449,2527.51779987733,0.050869699419921,0.0575653181322512,0.089301253111409,0.0524616400160263,21.9441337585449,6.87696450833043,"1071","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
330.083643689672,235.585195051784,685.354088397424,666.081655479214,0.0617920107483168,0.086578157231962,0.0552411112688882,0.0568419371231484,20.3965320587158,6.00760617397339,"1072","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
112.85497877713,92.6740489704172,132.694566096357,106.591026895972,0.0675169853837213,0.0822196508863876,0.0802757584540265,0.0847888850504563,7.61962795257568,3.7999349515895,"107309","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
327.509683788173,267.257650196161,437.144684671216,452.238183187226,0.0455535202637803,0.0558233562484682,0.0388845178903994,0.0249843615362007,14.9192190170288,5.20078127382899,"107313","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
208.908226919883,184.660932738617,244.341544402056,95.7274093579279,0.0787755822767517,0.0891193766540317,0.0525381392211114,0.0407677275468106,16.4568672180176,6.54335982402565,"107343","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
305.315194380952,269.938355750195,323.857646936885,63.3402052063092,0.0259548602560066,0.029356380949162,0.0286513352865739,0.00747287172090346,7.92441320419312,4.18821819128198,"10759","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
187.566986176382,153.27995421382,246.777891204656,166.864968823707,0.129995214454864,0.159073707437557,0.112535160993494,0.0873096277836557,24.3828105926514,4.85154592718753,"107648","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
195.903886435233,151.369799175405,199.947532774923,55.25707748771,0.00925657530056869,0.0119799265529873,0.0089252301184377,0.00373946487531105,1.81339907646179,1.34981021790087,"10778","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
196.675892575806,157.611906463749,282.934922350377,131.058457188382,0.057323133107405,0.0715306262203846,0.0528233047222383,0.0615305430173898,11.2740783691406,3.8453553513028,"107945","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
195.644284325991,154.715729267689,242.873488421061,211.4079308584,0.0623141398601342,0.0787987449888312,0.0537685036617835,0.052813812440104,12.1914052963257,4.08522546606553,"1082","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
106.273368215449,73.2744770407498,128.331276158135,62.0255563777166,0.172076106881055,0.249569948584982,0.164822895996633,0.193055309916755,18.2871074676514,6.80555148361134,"108320","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
187.497724445158,104.520152695449,214.867843634369,32.2970181118948,0.0551505970988425,0.0989341403657842,0.048071578993506,0.0471260229023142,10.3406114578247,3.12967322784001,"108331","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
375.40719847637,339.641309499491,395.377703017753,57.3651209179239,0.00965034677869086,0.0106665754346917,0.00966299641225744,0.00721148414649208,3.62280964851379,1.15524007410961,"108335","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
1184.49109800951,997.966376515869,1289.00631284531,152.537701935647,0.00900596005575896,0.010689217358523,0.0115107345579607,0.0116237299042565,10.6674795150757,4.24219970455628,"108338","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
192.151961898095,159.731405266767,387.370923626939,300.511056486683,0.0412267733491898,0.0495945388356453,0.0410502533646293,0.0470640623741846,7.9218053817749,3.12343152772071,"1087","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
68.29828534335,32.6920495322066,104.885618291229,122.192486518871,0.0709736728662599,0.148273975802894,0.0359860688965299,0.0327406616701789,4.8473801612854,1.69203286310738,"10881","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
220.374249688216,176.68190203781,229.326102140625,20.6233816633898,0.0387225374049874,0.0482983827331777,0.0289469201061961,0.0132679032693441,8.53345012664795,3.92693428091423,"1089","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
493.349523849572,457.867895198495,515.679548531837,329.736224776131,0.0171863528087642,0.0185181775438498,0.0208422545176984,0.0182131703380071,8.47887897491455,2.49120950412341,"1090","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
215.52178673571,174.293258652512,316.022130844748,105.004725608716,0.0127157446213009,0.0157236144509842,0.0111761348657882,0.0072055676362135,2.74052000045776,1.59127247312518,"109001","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
206.753367111079,139.003257726235,209.917421763732,35.2803379920873,0.00988204526954649,0.0146985485580978,0.00922850921605789,0.00254793652465927,2.04314613342285,1.53647875577435,"10902","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
440.58533887807,326.906435798654,592.851944841727,4522.62911913523,0.0435529544202183,0.0586981199543948,0.0347166288989967,0.0309439923904383,19.188793182373,5.85715836357759,"1094","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
311.938901336375,250.96012520118,513.288402874253,238.517749140234,0.0293120021089189,0.0364342890190059,0.0204439045658121,0.00828653932294146,9.14355373382568,4.20024772906427,"109686","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
437.703139272751,409.380110848441,447.979925511919,249.039288386796,0.0172461100080888,0.0184392848864568,0.0144921942427117,0.0122229369373325,7.54867649078369,2.84738819096611,"1100","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
204.894208210555,133.468949641309,310.663565996671,1162.62905869497,0.0386756050908179,0.0593726668520553,0.0371497724621839,0.0154975649302173,7.92440748214722,3.60847141298188,"110339","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
247.509038495806,173.409349010045,625.684598515147,1840.3427213143,0.0554010523546337,0.0790745209426792,0.0285064227316445,0.0188702435407542,13.7122611999512,5.05796792970018,"110347","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
168.623824956049,134.051176468502,212.477715664316,1130.570603898,0.0234872801830354,0.0295447986852129,0.021924098008939,0.00843012341222435,3.96051502227783,2.40858831148071,"1104","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
218.361574246053,164.253408327066,347.349741145136,528.932554153104,0.0753534327709643,0.100176272579669,0.0569480981135903,5.55111512312578e-17,16.4542942047119,4.65722745435284,"110401","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
105.171839340632,84.0839457957001,181.142632359364,587.222340838475,0.0579594565083147,0.0724954400091268,0.0653627166410443,0.0828211985225609,6.09570264816284,1.26029308469917,"11041","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
160.519512597099,67.3520338052419,532.232191077698,377.544196395445,0.0769864425387837,0.183481114596251,0.000127679048130677,0,12.3578262329102,6.36270123628019,"110678","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
271.126880068784,246.808457787253,313.984567291525,285.290686976556,0.0292276489931716,0.0321074948334831,0.0292211266980445,0.024091371090808,7.92440128326416,4.39609092491889,"110696","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
262.514330543523,229.922805246493,273.298940210782,33.6400903089934,3.45806001075168e-07,3.948239530779e-07,2.70995707822984e-07,3.28465895859029e-07,9.07790308701806e-05,1.59436954331282e-05,"110725","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
175.353935742496,151.661890717866,197.441493205481,131.89035711993,0.0139004103046147,0.0160718796515873,0.00850326378620175,0.00494972238091413,2.43749165534973,1.175574701657,"111071","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
286.355255993628,222.056134201457,361.16891947421,554.27230340173,0.161781651977844,0.208627546065258,0.153861467200805,0.0736724828832514,46.3270263671875,14.7296093365376,"1113","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
210.604147491698,178.070178290271,304.26021978363,131.812673078199,0.0376263591500974,0.0445008106809743,0.0389282420011243,0.0163258887513218,7.92426729202271,3.16786977455467,"111396","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
281.892700885212,207.69545019773,339.316706118996,549.525535332845,0.0583844858299203,0.0792417955459406,0.0496035020802276,0.0123586420539851,16.4581604003906,6.75167143928961,"111398","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
117.706038826934,93.9633202511814,164.919365720667,344.573647240333,0.0224273691858657,0.028094332779224,0.0137597778953265,0.0173170121589902,2.63983678817749,0.189660224648418,"111404","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
279.738692431762,203.974645561356,319.008160491851,910.080580812785,0.00712156871674328,0.00976679388461275,0.00714383574374123,0.00426858379530397,1.9921783208847,1.12792681632177,"111491","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
236.111142067136,194.505797342662,273.313243324586,117.294441294564,0.0374343773624227,0.0454416974319929,0.0272439925781964,0.00512411037926777,8.83867359161377,5.14899797782653,"111522","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
254.518993062623,219.3499968367,411.727064713087,161.273542262984,0.0395050844360739,0.0458390447072081,0.0252522042234435,0.0263915598106039,10.0547943115234,3.01150857952061,"1123","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
325.939779474183,248.921915931315,380.733950972125,145.075633831018,0.0570408812094821,0.074689655882135,0.0747285108968789,0.0648640467131251,18.5918922424316,6.95242331973896,"112480","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
294.965131742346,236.179083257234,315.828852193502,134.285813548661,0.0413316829155757,0.0516193268607426,0.0414977378300228,0.0345045175404476,12.1914052963257,5.49974918194646,"112486","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
248.21413691705,218.996310190527,275.517540829658,132.645880936239,0.0637947574725985,0.0723060614679641,0.0656317114380377,0.0565883396967919,15.8347606658936,5.98630435980889,"112493","MN","https://gisdata.mn.gov/dataset/water-lake-bathymetry"
